Gene,PFASdil17,PFASdil31,PFASdil50,PFASdil56,PFASdil4,PFASdil63,PFASdil84,PFASdil86,PFASdil7,PFASdil9,PFASdil24,PFASdil93,PFASdil1,PFASdil57,PFASdil72,PFASdil87,PFASdil13,PFASdil34,PFASdil45,PFASdil74,PFASdil40,PFASdil61,PFASdil90,PFASdil91,PFASdil10,PFASdil38,PFASdil39,PFASdil70,PFASdil16,PFASdil80,PFASdil95,PFASdil96
Ppox,338.3203102,419.6686655,431.0820832,395.2912458,425.2981299,434.9721751,411.4991171,404.9867669,350.0797371,456.336678,446.5485729,406.9280204,433.1817746,437.0936667,404.2377325,423.4019736,364.1409649,440.7801253,391.3136296,408.7516284,341.6217768,427.9780334,440.88874,378.9671597,391.3364463,367.1852345,442.8512656,403.6228098,373.2406699,413.5223976,366.6597988,328.8952082
Ppt1,673.6728983,681.7284322,648.868344,741.7811033,721.7453433,596.773419,630.9653129,771.3562138,800.5844926,630.9602271,658.6348233,555.6529821,629.1688884,752.5526705,646.5741282,751.5385032,558.8487302,816.3326984,737.5839637,649.6231236,711.9685078,904.9470728,900.6869294,727.6169466,563.6680923,533.7334442,538.6557337,551.3680293,758.9868261,638.4957227,563.5311112,641.294105
Ppt2,792.381779,655.6157152,739.7997209,714.4523258,734.3601183,738.6121718,717.3293252,641.6416258,686.0812006,748.6622879,641.1231145,698.1810705,712.5890446,742.6636735,732.1652807,622.4009012,748.8760203,716.5147777,743.2143756,672.563266,689.3989009,696.966387,755.3827397,610.6785088,716.2534039,658.40111,717.5559139,716.2431293,764.7585891,702.7738155,847.9007847,727.8997398
Prdx1,9161.357872,9749.369398,9746.496474,8686.647131,9922.421623,10290.13885,10453.09362,11104.95499,8494.830296,8712.846806,9392.113122,9555.578793,10934.07083,10972.83105,10532.86786,10049.44584,10077.06295,10277.29265,9885.126556,9739.133186,10695.94188,10827.93668,11146.62277,10982.46829,10666.61084,12160.94121,12865.17143,12641.85182,12206.31665,13333.41907,13987.23801,13137.24998
Prdx2,1530.355321,1559.302242,1379.687188,1400.599846,1374.109424,1146.267254,1330.005788,1326.85151,1408.765913,1565.823316,1348.401573,1438.707443,1447.289456,1389.404076,1514.860278,1482.965413,1523.962701,1603.016509,1428.247828,1462.955445,1375.720128,1378.218678,1517.732119,1402.178491,1422.633641,1397.64141,1522.117926,1614.491239,1472.761509,1318.772206,1539.554496,1388.783215
Prdx3,1591.688243,1793.384097,1383.055017,1995.000757,1698.489353,1634.822958,1703.911159,1711.044336,1946.555964,1681.595835,1621.778804,1727.894868,1809.11182,1794.852953,1666.449428,1684.08135,1642.84677,1727.541836,1954.691344,1859.194269,1577.820699,1822.835166,1831.230884,1438.992444,2114.652907,1794.045628,1942.48447,2355.358572,1650.7242,1999.048689,1804.132874,1618.700554
Prdx6,9586.731362,8679.680599,9733.025159,8222.057913,8000.47054,8553.40212,9955.230493,9315.685827,8570.852974,8188.011388,9597.389264,10087.47709,8990.280682,7605.627581,10453.46402,9113.727482,9773.76816,10213.0534,7937.942428,9634.859811,9126.328308,7461.422647,8019.596991,9386.475164,8297.050709,10058.14832,10147.45284,10636.58519,12167.83823,11671.83037,12486.22445,10907.15488
Prodh,2963.765056,2341.751153,1873.635408,2117.004228,2549.986668,2765.33035,3725.845093,3476.548994,1834.868327,1858.148926,1181.067467,1652.499575,2867.442234,2796.608347,4828.165978,3494.124787,3332.49829,4052.014605,2293.454462,3664.166383,3459.305199,2449.550299,3065.321263,4368.94997,2180.174835,1162.91557,1452.708567,1295.447214,3859.385483,4455.543138,3510.350915,3327.099802
Prodh2,3210.085984,2718.520355,2859.28663,2477.158474,2431.948416,2465.892983,2880.49382,3057.6996,2884.168987,3170.237472,3048.010194,3215.144486,2488.533814,2319.958693,2948.254278,2578.518019,3176.170421,3831.624542,2387.294661,3018.714194,2915.582852,2114.008126,2141.743947,2882.31594,2815.64778,3371.870774,3202.606504,3031.988852,2857.022653,2817.523071,2631.200715,2449.70224
Prps1,397.6747505,282.5769014,380.5646516,376.7467183,363.12531,318.3492006,362.7288514,389.1437638,365.0965623,328.0221364,280.1873399,374.9108411,362.8274261,387.6486818,434.1430749,425.5189835,322.9527838,296.4888735,276.8285869,377.469616,352.9065802,359.5754967,451.836316,433.1053254,329.404761,289.2679433,337.2708315,299.7729091,347.2677367,336.3886861,444.7833355,375.291084
Prps2,243.3532056,286.3072896,260.4454253,274.2638027,283.8324384,246.9044955,265.1883199,352.5068191,228.0680325,228.6507245,195.5474143,215.857757,300.5135745,333.2591984,304.209518,322.8440049,167.5610095,195.6826565,304.9806466,212.7176841,295.4566718,305.0383391,328.4272781,362.72571,223.4926035,173.3659728,169.124214,155.2395422,269.348937,231.4011344,283.3280263,201.048795
Psap,11393.08483,10873.14882,10070.93065,12930.41586,11414.5693,9836.25484,8998.114028,10902.9567,13612.75203,10931.82008,12295.16528,10603.88321,9555.125595,12313.77904,9094.317762,9043.866157,11336.11076,11781.47954,13531.75669,10163.52582,10917.53438,13200.76522,12289.15161,8471.540164,13108.87339,13547.869,12243.41998,13049.7571,10555.59245,8247.950619,8902.958239,10853.54187
Psat1,13.84936942,9.325970344,7.858267141,34.16097186,16.21899648,16.81051885,5.080236014,12.87244002,14.07827361,20.26019078,14.59309062,5.164061172,14.07086971,20.76689367,5.156093526,7.409534538,11.2331403,16.80103617,7.507215915,17.72647368,8.207129773,26.8063995,19.90468352,5.413816567,22.43901641,40.90657784,46.92463742,71.73137468,8.657644405,2.142603096,12.49976587,9.279175153
Psph,114.7519181,86.7315242,94.2992057,72.22605479,50.45910015,113.4710022,82.29982343,74.26407706,87.28529638,78.14645015,75.88407122,110.5109091,88.44546674,78.12307618,72.18530937,76.21235525,54.29351147,106.7359945,106.0394248,67.77769348,63.60525574,77.64612269,99.52341761,68.21408875,65.52192793,102.2664446,78.20772903,97.42619546,76.95683915,67.49199753,98.95647979,94.85379045
Ptdss1,779.5216503,724.6278957,766.7423511,615.8735213,519.0078873,483.3024168,529.3605926,576.289238,716.1148509,640.607937,645.0146054,789.0685471,520.6221792,536.9725363,520.7654462,468.9176858,747.9399253,607.8021907,716.0007179,760.1529007,547.8259124,558.3125965,562.3073095,520.8091538,718.9460859,583.4057173,606.1099,666.9947228,583.9100171,472.4439827,629.154882,549.5333729
Ptdss2,166.1924331,176.2608395,230.1349663,212.7740533,154.0804665,147.0920399,143.2626556,164.3711572,238.3920998,226.7211825,177.0628328,178.6765166,165.8352501,176.0241463,207.2749598,215.9350065,175.0497698,196.6709528,160.4667402,283.6235789,195.9452233,184.8717207,129.3804429,182.987,283.6291675,285.3720788,310.8757229,256.9482078,158.7234807,162.8378353,218.7459027,163.9320944
Pten,2773.830847,2856.544716,2725.696088,2886.114108,2632.883762,2911.371733,2978.034351,2760.643291,2645.776887,2492.003466,2761.012745,2911.497689,3023.226863,2818.364141,2614.139418,2935.234182,2727.780904,1832.301238,2774.854683,2695.466733,2626.281527,2778.621962,2613.484947,2689.584071,2608.311268,2644.318068,2565.213512,2538.43417,2374.118488,2722.177234,2587.451535,2626.006568
Ptgds,2.967722019,2.797791103,15.71653428,4.880138837,13.5158304,21.01314856,5.080236014,4.950938471,0,0,3.891490832,7.229685641,4.020248488,7.911197588,3.093656116,1.058504934,3.744380102,3.95318498,0,6.256402475,3.077673665,11.09230324,5.971405057,18.40697633,0.897560657,0,0,0,14.42940734,0,8.333177245,0
Ptges,12.86012875,31.70829917,5.613047958,24.40069419,52.26121087,61.98878824,52.83445454,30.69581852,12.20117046,14.47156484,12.6473452,10.32812234,52.26323035,56.36728281,36.09265468,27.52112829,7.488760203,16.80103617,21.58324576,9.384603712,32.82851909,27.7307581,21.89515188,28.15184615,4.487803283,1.947932278,7.820772903,7.494322728,35.59253811,40.70945883,22.91623742,48.45791469
Ptges2,344.2557542,231.2840645,309.8402473,259.6233862,297.3482688,247.955153,342.4079073,295.0759329,328.4930509,298.1142358,347.3155567,306.7452336,208.0478593,244.2582255,263.9919885,327.0780246,320.1444987,317.2430947,268.382969,280.4953776,327.2592997,298.5678289,356.2938351,257.6976686,356.3315807,349.6538439,338.2484281,384.3516942,264.5391346,237.8289437,330.2021483,263.9409821
Ptges3,1270.185024,1265.534176,1378.564578,1198.562098,1189.393075,1486.68026,1121.716112,1306.057569,1065.256036,1158.689958,1480.712261,1531.660544,1280.449144,1347.870289,1303.460443,1165.413932,1148.588596,1156.306607,1199.277742,1168.904529,1193.111491,1262.673852,1260.961701,1267.91584,1297.872709,1321.672051,1281.62916,1563.101598,1344.820764,1294.13227,1447.889546,1617.669535
Ptgis,28.68797952,36.37128434,28.06523979,29.28083302,42.34960191,54.63418625,31.49746329,23.76450466,27.21799565,27.01358771,35.02341749,14.45937128,29.14680154,20.76689367,61.87312232,41.28169243,29.95504081,20.75422115,39.41288356,18.76920742,26.67317176,24.95768229,28.86179111,30.31737278,26.02925904,29.21898417,13.68635258,28.90667338,52.90782692,12.85561858,46.874122,36.08568115
Ptgs1,294.7937205,254.5989904,269.426302,259.6233862,250.49339,262.664357,271.2846031,230.7137327,195.2187274,159.1872133,285.0517034,196.2343245,128.6479516,296.6699095,234.0866461,267.8017483,290.1894579,272.7697636,317.1798724,226.2732228,212.3594829,233.8627267,238.8562023,286.9322781,337.4828069,190.8973633,222.8920277,185.2168331,317.4469615,256.04107,202.0795482,277.3442351
Ptgs2,0,0,0,0,1.80211072,0,0,2.970563083,0.938551574,0,0,0,1.005062122,2.966699095,0,1.058504934,1.872190051,0,7.507215915,1.042733746,0,0,4.976170881,0,0,2.921898417,0,0,0,0,0,5.155097307
Ptpdc1,29.67722019,16.78674662,37.04611652,29.28083302,20.72427328,34.67169512,41.65793531,38.61732007,48.80468185,41.48515255,29.18618124,22.72186916,26.13161517,23.73359276,28.87412375,19.05308881,20.59409056,27.67229486,14.07602984,27.11107739,21.54371565,35.12562693,24.8808544,25.98631952,26.9268197,27.2710519,25.41751194,22.48296818,9.619604894,35.35295109,15.62470733,21.65140869
Ptpmt1,561.8887022,709.7063432,658.9718303,746.6612421,777.6107756,672.4207538,832.1426591,778.2875276,862.5288965,699.4589674,708.2513314,638.2779609,845.2572447,620.0401109,822.9125268,770.591592,675.8606083,939.869729,733.8303557,760.1529007,889.4476892,706.209973,824.0538978,701.6306271,890.3801713,992.4714958,908.1872534,1052.417035,722.4323275,890.2515864,1023.939154,858.8392114
Pts,366.019049,421.5338596,431.0820832,372.8426072,346.9063136,283.6775055,382.0337482,405.9769546,384.8061453,401.3447316,386.230465,406.9280204,270.3617108,377.7596848,336.1772979,417.050944,348.2273495,369.6227956,398.8208455,457.7601144,327.2592997,354.9537037,359.2795376,400.622426,446.0876463,414.9095753,463.3807945,376.8573715,345.3438157,422.0928099,354.1600329,348.484578
Pxdn,310.6215713,352.521679,285.1428363,338.6816353,350.510535,330.9570898,288.5574056,332.7030652,322.8617414,266.2767931,293.8075578,273.6952421,145.7340077,295.6810098,308.3343929,282.6208174,346.3551594,221.3783589,384.7448157,284.6663126,369.3208398,355.8780623,362.2652401,289.0978047,276.4486822,278.5543158,263.9510855,298.7022916,325.1426454,325.6756706,277.0781434,262.9099627
Pxylp1,164.2139517,143.6199433,132.4679318,146.4041651,167.5962969,166.0038736,166.6317413,123.7734618,121.073153,111.9134348,135.2293064,137.3640272,177.8959956,178.0019457,127.8711195,158.7757401,118.8840682,110.6891794,124.8074646,132.4271857,141.5729886,185.7960793,187.1040251,179.73871,127.4536132,133.4333611,104.6028376,113.4854585,177.00073,157.4813276,158.3303677,91.76073207
Pycr1,1.978481346,3.730388138,4.490438366,6.832194372,9.911608959,9.455916851,6.096283217,9.901876942,2.815654722,3.859083958,7.782981663,4.131248938,12.06074547,24.72249246,10.31218705,6.351029604,4.680475127,7.90636996,12.19922586,4.170934983,12.31069466,12.01666185,8.957107585,7.579343194,0.897560657,4.869830696,8.798369516,5.353087663,4.809802447,3.213904644,6.249882934,9.279175153
Pycr2,53.41899634,64.34919537,56.13047958,59.53769382,55.86543231,66.19141795,50.80236014,71.29351398,64.7600586,68.49874026,61.2909806,54.73904843,69.34928643,57.35618251,54.65459138,62.45179111,55.2296065,75.11051462,52.55051141,34.41021361,40.00975764,89.66278454,70.66162651,45.47605916,46.67315414,46.75037468,65.49897306,64.23705195,37.51645909,23.56863406,33.33270898,58.7681093
Pygb,128.6012875,110.0464501,106.6479112,182.5171925,147.773079,136.5854656,112.7812395,113.8715848,175.5091443,151.4690454,111.8803614,75.39529311,78.39484552,195.8021403,108.2779641,98.44095887,110.459213,110.6891794,191.4340058,120.9571145,136.4435325,234.7870853,130.3756771,111.5246213,179.5121313,102.2664446,91.89408161,89.93187273,147.1799549,77.13371146,99.99812694,111.3501018
Pygl,6360.817527,6925.465578,5837.569876,7344.60895,7043.549748,8820.269107,9107.847126,6400.573255,6121.233365,5540.679793,7068.893096,6771.117009,9208.379163,7365.324954,6970.007229,6888.750111,6080.873285,5563.119563,6692.682988,5442.027419,7280.75,5336.322218,5829.08657,6035.322709,6017.246642,5169.812266,4342.484155,4656.115649,7111.773898,7946.914884,5130.112242,5368.518336
Pygm,23.74177615,32.6408962,17.96175347,35.13699963,37.84432512,45.1782694,44.70607692,44.55844624,36.60351139,30.87267166,34.05054478,30.98436703,43.21767125,58.34508221,56.71702879,39.16468256,30.89113584,31.62547984,43.16649151,25.0256099,42.06154009,29.57947531,21.89515188,41.14500591,36.79998692,21.42725506,11.73115935,22.48296818,53.86978741,22.49733251,34.37435614,34.02364223
Qdpr,4047.972834,4301.137523,4527.484483,4153.974178,4118.72405,3682.554285,5673.60758,3611.214521,3702.585959,4738.9551,4148.329227,4856.283126,3809.185443,3501.693832,5488.145949,4537.810652,4495.128312,4587.67117,3788.328831,4464.985899,3642.939728,3852.726659,3577.866863,3880.623715,4275.081407,4194.872161,4383.543212,4424.862262,3417.845619,5404.71631,3924.926483,2926.033231
Qprt,3543.460091,3379.731653,3100.647692,3223.819716,3478.974745,3791.822657,3855.899135,3779.546429,3815.212148,3618.855982,3198.805464,3448.560051,3763.957647,3364.236774,4236.246441,3617.969865,3466.359879,4906.890857,3546.221118,3418.081219,3516.755108,3572.646002,3902.313205,3711.712638,3237.501288,3458.55376,3436.252094,3830.669531,3749.721988,4012.024298,3599.93257,3234.30805
Ralbp1,473.8462824,587.5361317,502.929097,514.3666335,562.2585446,494.8596485,537.4889703,484.2017825,500.2479889,497.8218306,520.4868987,591.8014103,517.6069929,465.771758,531.0776332,504.9068536,522.3410242,533.6799723,547.0883598,423.3499008,482.1688742,540.749783,482.6885754,500.2366508,452.3705709,514.2541215,551.3644897,516.0376507,542.545716,445.661444,483.3242802,594.8982292
Rbks,131.5690095,146.4177344,165.02361,104.4349711,86.50131455,102.9644279,121.9256643,127.7342125,145.475494,144.7156484,120.6362158,146.6593373,98.49608797,95.92327075,91.77846477,153.4832154,143.2225389,189.7528791,107.9162288,107.4015758,119.0033817,79.4948399,108.4805252,135.3454142,85.26826237,142.1990563,130.9979461,142.3921318,99.08193041,128.5561858,106.2480099,134.03253
Rbp1,177.0740805,184.6542128,174.0044867,170.8048593,387.4538048,301.5386818,345.4560489,215.8609173,282.5040238,202.6019078,122.5819612,119.8062192,335.6907488,454.8938613,329.9899857,241.339125,165.6888195,268.8165787,261.814155,175.1792693,308.7932577,376.2139516,244.8276073,264.1942485,110.3999608,132.4593949,120.2443834,168.0869526,469.4367188,226.0446266,431.2419224,301.0576827
Rbp2,0,0,0,0,0,0,0,0.990187694,0,0,0,0,0,0,3.093656116,2.117009868,0,0,0,1.042733746,0,0,2.985702528,0,0,0,0,0,2.885881468,1.071301548,0,0
Rbp4,44897.67718,40022.40173,52273.19302,35516.67443,39434.68783,41858.19193,42916.8178,43552.41554,38721.82229,42202.94217,38494.62731,43177.74827,41872.89813,38227.89564,43564.86542,42947.77919,43068.79602,47145.68407,32722.07737,47427.70169,41469.60085,28664.36029,36549.97512,47276.69455,30685.80373,31704.54576,33610.74915,34507.07369,45242.92574,44445.08732,54007.32173,47445.45358
Rdh1,13.84936942,7.460776275,8.980876733,6.832194372,1.80211072,0,4.064188811,11.88225233,2.815654722,5.788625937,6.810108955,4.131248938,2.010124244,1.977799397,3.093656116,2.117009868,3.744380102,0.988296245,1.876803979,5.213668729,6.15534733,0,2.985702528,6.496579881,4.487803283,6.817762974,6.84317629,7.494322728,0,3.213904644,6.249882934,6.186116768
Rdh10,547.0500922,449.5117706,479.3542956,534.8632166,483.8667283,382.4393037,441.9805332,465.3882163,419.5325536,469.8434719,511.7310444,469.9295667,481.4247565,478.627454,412.4874821,492.2047943,535.4463545,381.4823506,586.5012434,468.1874519,550.903586,491.758777,543.3978602,500.2366508,529.5607874,533.7334442,537.6781371,484.9897422,551.2033604,599.9288669,554.1562868,511.3856529
Rdh11,918.0153445,1361.59167,1316.821051,1512.84304,1202.00785,978.1620653,2949.58503,759.4739614,1538.28603,1495.395034,754.9492213,1190.832506,2276.465707,1100.645364,1867.537075,1325.248177,1352.657312,955.682469,1024.734972,1868.578872,714.0202903,1497.460938,900.6869294,698.3823372,1478.282401,1347.969137,1815.39691,2223.672615,480.9802447,1408.761536,631.2381763,482.5171079
Rdh12,0,0,0,0.976027767,0,0,0,0,0,0,0,1.032812234,0,0.988899698,5.156093526,0,0,0.988296245,0,3.128201237,0,1.848717207,0,2.165526627,0,0,0,2.141235065,3.847841958,0,3.124941467,3.093058384
Rdh13,75.18229115,127.7657937,89.80876733,64.41783265,93.70975743,106.1164002,91.44424825,87.13651709,96.67081212,86.82938906,105.0702525,116.7077825,117.5922683,114.712365,89.71602736,95.26544407,92.67340751,80.05199585,65.68813926,85.50416715,113.8739256,161.7627556,89.57107585,101.7797515,130.1462952,84.7350541,111.4460139,95.2849604,85.61448356,71.77720372,79.16518383,139.1876273
Rdh14,176.0848398,258.3293785,278.4071787,219.6062477,200.0342899,254.2590975,243.8513287,252.497862,191.4645211,261.4529382,260.7298857,256.1374341,241.2149093,245.2471252,212.4310533,234.9880954,258.362227,262.8868012,222.4012715,256.5125015,247.2397844,187.6447965,176.1564492,241.4562189,281.8340462,253.2311962,336.2932348,281.5724111,235.6803199,236.7576421,298.9527337,231.9793788
Rdh16,1711.386364,2490.966679,1641.255223,2691.884583,1093.881207,381.3886463,1360.487205,1063.461584,3481.087788,3422.0427,2817.439362,3402.0835,961.8444509,848.4759413,1117.841076,1335.833227,3088.177489,3306.839236,3310.682219,5262.677215,1145.920495,1906.02744,1389.34691,966.9076389,6000.192989,5732.764695,7307.534681,5682.837863,1000.438909,2147.959604,953.1071474,1177.424225
Rdh16f2,839.8653314,648.1549389,1385.300236,723.2365757,716.3390111,960.3008891,1184.711038,738.6800199,489.9239216,762.1690817,554.5374435,726.0670008,904.5559099,964.177206,922.9407412,1077.558023,1113.016985,1030.792984,725.3847378,920.7338975,824.8165422,867.9727287,755.3827397,1387.019805,480.1949513,496.722731,481.9551302,465.7186267,706.0789992,959.8861871,845.8174904,715.5275062
Rdh19,0,0,0,0,0,0,0,0.990187694,0,2.894312969,0,2.065624469,0,0.988899698,0,0,0,0.988296245,0.938401989,1.042733746,0,2.77307581,0,1.082763313,0.897560657,0,0,0,0,0,0,0
Rdh5,326.4494221,231.2840645,356.9898501,270.3596916,377.5421958,400.30048,437.9163444,401.0260161,198.0343821,242.1575184,184.8458145,234.4483772,448.2577065,389.6264812,450.6425742,428.6944983,283.6367927,373.5759806,316.2414704,280.4953776,376.5020783,401.1716339,358.2843034,519.7263904,228.8779674,170.4440743,187.6985497,232.3240046,502.1433755,406.0232867,476.0327501,477.3620106
