Gene,GRC362.01_S14,GRC362.02_S9,GRC362.03_S13,GRC362.04_S12,GRC362.09_S20,GRC362.10_S6,GRC362.11_S3,GRC362.12_S17,GRC362.13_S16,GRC362.14_S19,GRC362.15_S11,GRC362.16_S18,GRC362.17_S5,GRC362.18_S15,GRC362.19_S8,GRC362.20_S2,GRC362.21_S10,GRC362.22_S7,GRC362.23_S1,GRC362.24_S4
Mvd,251.6271771,219.4067728,209.471157,251.5958922,222.1853384,215.8358798,158.5081259,110.1118074,271.9760196,256.4448216,338.8760036,320.3622728,493.4807248,440.2973707,526.8524732,595.9210516,497.4682726,576.9618586,662.3794291,559.8228874
Mvk,320.7360497,259.2061408,252.2504778,261.9496326,377.0417864,288.0899511,200.323153,211.2144669,322.127626,344.2445741,498.1388774,415.3199524,472.4815451,435.1416638,338.6215712,457.3347605,413.6497671,414.6634687,423.8811755,479.1783843
Myo5b,969.2962386,791.9053752,1160.942257,973.2515994,886.4970574,880.0175355,1038.56858,897.9117385,889.2265604,977.0982356,1069.715635,873.8024865,870.5114527,798.1034307,982.8757926,960.2050166,831.6537423,750.8529906,1239.357737,934.9135992
Nadk,3485.56801,3967.690849,4770.631843,3927.173741,3788.372235,3785.001737,4752.32645,4268.334061,4087.355925,3891.006853,5351.232559,4485.071819,4880.400283,5162.924906,7192.555035,5946.341789,6618.396274,7142.912654,7904.811112,6762.885534
Nadsyn1,354.4044748,353.0918297,632.8389179,429.6802274,409.5840835,421.4820828,564.0166443,379.3852273,375.1725944,370.3237085,584.8486642,354.8923381,332.1688438,413.4876947,516.179587,380.1223983,387.5245187,334.4060231,492.6186635,418.2261437
Naga,559.9590702,542.9042005,510.4015515,501.1210363,607.0821621,623.4229488,517.3394048,519.5275276,532.3785915,539.8380821,555.6504707,537.1343495,489.6626922,459.889057,355.1160317,396.9507337,348.336646,269.3083173,345.7703938,395.7207009
Nagk,230.3629086,225.5297525,134.2385583,159.4476024,159.3450407,188.9721866,115.7206563,186.1890561,151.4192733,167.7757647,153.9541113,176.4870006,208.0827815,219.6331146,121.2827977,186.1015909,210.0905396,263.9578209,144.7653155,248.4975966
Naglu,381.8708216,384.7272248,340.7594173,345.81493,391.6297127,388.1340499,374.3903587,380.3862437,377.1015023,405.9651922,415.8530593,369.2798653,340.7594173,311.4046978,334.7405217,341.5162173,214.4447477,191.7261199,288.4891539,313.2007444
Nags,1111.94404,1077.644428,814.282244,925.6243934,1191.721361,1142.170128,858.6667188,1304.324409,1104.299796,1203.1174,1004.240899,1163.471368,1176.908576,1093.009866,880.9982425,1136.407587,884.9927912,896.208142,886.2970034,1040.876725
Nampt,779.6898446,691.8967067,1062.107275,938.0488819,541.997568,554.8742145,630.1427336,468.4756896,705.9803061,533.7529508,676.8672135,728.0088773,692.0184246,520.7263986,698.5889148,583.0523245,650.9541072,793.6569616,916.499839,626.4014887
Nanp,32.78241392,13.26645603,26.55268187,49.69795401,34.78659339,20.37935345,36.95281463,45.04573939,45.32933659,24.34052544,38.04613096,12.46919026,71.58811289,18.5605449,16.49446049,53.45471227,113.2094099,87.39144071,37.49317523,17.81680881
Nans,149.7358906,151.0334994,144.5646013,114.9265186,100.9933357,129.6867947,155.5907984,116.117906,118.6278383,112.1402779,144.2213801,111.2635438,131.7221277,151.5777833,188.230902,167.2934514,162.1942508,210.4528572,188.5073533,200.6735308
Naprt,1117.260107,1058.254992,652.0158548,1031.232546,1308.424771,1146.801799,741.0011775,1087.103844,981.8141415,988.3991938,913.107143,1101.125417,1122.50161,1213.653408,749.0425586,1031.477966,842.5392625,956.8471009,739.4487338,1199.352551
Ndst1,2356.789758,2578.794952,3251.22838,2484.8977,2537.177021,2838.288135,3798.360367,2925.971027,2574.127646,3017.35585,3371.064161,2296.249344,1824.065116,1809.653128,2675.013386,1962.975823,1123.385683,766.0127303,2271.461533,1155.279392
Ndst2,232.134931,219.4067728,203.570561,225.7115411,221.0631903,232.5098962,232.4137552,248.2520749,243.0424005,223.4112514,204.3873547,215.8129083,227.1729449,226.8511043,194.0524763,222.7279678,140.4232104,138.2211562,224.9590514,203.4867112
Ndufa1,833.736527,721.4911086,578.2584052,684.3822417,687.8768306,719.7617106,635.9773886,624.6342529,686.6912267,625.8992257,470.7102714,570.7052464,789.3782581,753.7643512,660.7486819,678.0829241,931.800528,937.2286142,553.0243347,576.7019694
Ndufa10,1558.493678,1801.17653,1276.003879,1298.359048,1566.518851,1559.946873,1289.458742,1549.573435,1467.898942,1503.896751,1494.416632,1309.264977,1344.902014,1677.667031,1407.850716,1591.762543,1698.141149,1894.075715,1619.496875,1867.951745
Ndufa11,116.9534767,95.92668204,76.70774763,75.58230506,83.03896487,78.73841107,79.7402842,66.06708444,78.12077158,81.71462113,51.3180371,82.4884894,104.9958989,103.1141383,67.91836671,91.07099127,119.7407221,115.9274214,46.86646904,104.0876725
Ndufa12,228.5908863,319.4154413,143.0894523,191.5441977,241.2618574,280.6792771,164.3427808,242.2459763,209.2865115,184.2925498,106.1752492,158.2627994,268.2167963,336.152091,97.02623816,256.3846385,284.1120769,345.9987653,65.61305666,264.4389518
Ndufa13,1525.711264,1341.953052,949.9959514,818.9808671,1545.198035,1266.298917,881.0328961,1366.387428,1277.90151,1220.50349,1455.485708,1387.916792,1495.714305,1759.1272,817.9311877,1425.458994,1834.210152,2061.724601,940.4538121,1407.527896
Ndufa2,3715.930918,2751.258881,1740.675812,2328.55622,3436.017709,2841.067138,1672.601083,2942.988307,3143.155488,2795.683208,2796.833022,2803.649471,3817.078179,4596.828287,1751.323599,3496.334143,5268.591771,5944.401467,1742.391171,3204.212406
Ndufa3,248.9691436,190.8328675,187.3439221,187.4027016,205.3531158,209.35154,186.7089581,210.2134505,196.7486099,177.3381139,150.4149363,126.6102395,217.6278632,220.664256,157.1825058,190.0611992,287.3777329,311.2205389,124.9772508,165.0399132
Ndufa4,2959.277365,2909.435856,1596.11121,2789.297669,2231.952718,2274.150579,1079.411164,2171.204639,2285.755909,2044.604137,1121.033673,2172.51661,2765.210174,2455.147634,1634.892113,2364.876067,3598.752974,3735.538216,1588.252562,2258.983812
Ndufa5,567.0471597,626.5849231,411.566569,490.7672958,566.6848278,585.4432447,360.7761639,541.5498891,602.7837313,585.9112196,432.6641404,603.3169748,688.2003919,871.3144689,441.4693836,718.6689094,1165.839212,1362.593076,471.7891217,712.6723524
Ndufa6,300.3577924,360.235306,174.0675812,319.9305789,268.1934136,276.0476059,160.4530109,207.2104012,258.473664,232.9736007,123.871124,164.0178103,351.2590072,300.0621425,190.1714268,302.9100362,362.4878222,397.7202302,153.0971322,266.3144054
Ndufa7,472.2439627,423.5060963,337.8091194,499.0502882,423.0498616,399.2500608,316.0438093,350.3557508,456.1867278,386.8404936,241.5486919,355.8515066,508.7528556,461.9513397,315.335274,442.4862293,525.770625,652.7605572,233.2908681,403.2225152
Ndufa8,658.306312,602.0930043,337.8091194,574.6325932,574.539865,627.1282858,343.272199,553.5620863,548.774309,466.8165058,394.6180095,514.114306,654.7926059,677.4598888,382.2833784,623.6383098,596.5265063,651.8688078,427.0056068,817.6977517
Ndufa9,2125.540838,2076.710617,1119.638086,1555.131811,1948.04923,1786.898764,1269.03745,1691.717768,1709.976889,1642.116163,1378.508652,1564.403793,1921.42495,2172.614895,1370.010483,1928.32925,2300.110416,2796.526103,1333.090675,2086.442084
Ndufab1,497.9382871,560.252643,385.0138871,490.7672958,508.3331228,507.6311678,357.8588364,554.5631027,495.7293406,487.6798133,352.1479098,457.5233656,534.5245762,535.1623779,415.2722993,509.7995707,545.3645614,601.0390923,378.0561836,472.6142969
Ndufb10,1259.907908,1082.746911,531.0536374,829.3346075,1339.84492,1175.518161,538.7331396,1139.156698,1055.112643,1012.739719,647.66902,1031.106117,1128.228659,1322.954395,519.0903742,1039.397183,1170.19342,1258.258396,550.9413805,1346.575655
Ndufb11,1918.21422,1992.009397,1119.638086,1598.617521,1667.512186,1602.558249,1021.064615,1432.454513,1544.090806,1219.634186,1036.093473,1367.774254,1789.702822,1791.092583,1308.883953,1566.025089,2087.842772,2529.893034,1145.624799,1656.963219
Ndufb2,1073.845559,1163.366144,1053.256381,1214.493751,983.0018003,1081.958402,974.3873752,1069.085548,1031.001294,977.9675401,944.074924,874.761655,1282.858983,1296.144719,1100.277541,1145.316705,1790.668071,1836.112004,946.7026746,1006.180834
Ndufb3,404.9071125,366.3582857,206.520859,377.9115253,331.0337113,334.4066635,222.6893303,316.3211922,385.781588,299.0407411,223.852817,274.3221857,490.6172003,415.5499775,240.6250706,395.9608316,575.8440179,643.8430632,229.1249598,430.4165918
Ndufb4,77.08297327,86.74221249,38.35387381,67.29931272,62.84029774,56.50638912,47.64968202,35.03557508,48.2226985,53.89687776,22.11984358,42.20341318,89.72376815,61.868483,45.60233194,53.45471227,94.70402563,68.66470342,30.2028356,52.51269965
Ndufb5,1718.861703,1491.966055,615.13713,1341.844758,1657.412853,1460.829109,637.9222736,1287.30713,1409.06725,1366.546643,634.3971139,1312.142482,1594.028647,1714.78812,808.2285639,1470.004587,2050.832003,2166.059281,760.2782756,1563.190541
Ndufb6,995.8765742,1031.72208,1762.803046,1067.470637,1008.811208,1179.223498,1441.15977,1087.103844,1099.477526,968.4051908,1077.678779,1069.472857,1116.774561,1111.570411,1351.575498,1067.114441,1476.076537,1178.8927,938.3708579,1116.832594
Ndufb7,862.088885,666.3842912,390.9144831,533.2176316,1018.910542,787.3841107,406.4809609,764.7765532,800.4967952,732.8236767,513.180371,869.0066441,965.9622699,1186.843732,283.3166154,918.6291293,1115.765819,1145.897973,368.6828898,1143.088944
Ndufb8,2370.079925,1951.189533,1056.206679,1311.818911,2051.286862,1592.368572,1129.978174,1708.735047,1623.176032,1523.890754,1555.4674,1477.119461,1939.560605,2145.805219,1009.072877,1755.096386,1925.648521,2397.022374,1143.541845,2509.356862
Ndufb9,1614.312383,2194.067728,888.0396937,1270.403949,1958.148563,1640.537953,1052.182774,1829.858036,1362.77346,1448.261264,1086.526717,1311.183314,1581.620041,1966.386618,854.8011582,1554.146264,1732.974814,2213.321998,836.3061031,1824.816313
Ndufc1,210.8706625,210.2223032,182.9184751,186.3673275,227.7960793,236.2152332,171.1498783,169.1717768,204.4642417,184.2925498,153.9541113,157.3036309,217.6278632,240.2559423,191.1416892,236.5865969,239.4814441,266.6330691,185.382922,170.6662739
Ndufc2,1057.897357,831.7047433,446.9701448,696.8067302,910.062169,804.9844614,380.2250137,712.7236988,850.6484016,831.0550829,413.1986781,826.8032309,1010.824154,1022.892252,420.1236112,818.6490193,1372.664096,1440.175273,437.4203777,931.162692
Ndufs1,3326.972007,3083.940778,3473.975878,3591.712551,2904.119474,3163.431456,3440.50153,3100.147886,3404.522514,3301.618415,3137.478613,3424.231478,3116.469181,3184.164592,3841.268769,3614.13249,4129.966359,4091.346224,4036.7652,3568.050396
Ndufs2,2355.017735,2561.44651,1693.471044,2480.756204,2058.019751,2538.155839,1729.002748,2117.149751,2072.611582,1850.749238,2050.951897,1931.765321,2150.506911,2131.369239,1846.409312,2062.955933,2002.935714,2100.961575,2065.249069,2662.206327
Ndufs3,1297.120378,1396.039373,877.7136507,1249.696469,1176.011286,1221.834873,873.2533562,1064.080466,1037.752472,998.8308476,718.4525195,948.617628,1111.047512,1080.63617,944.0652973,1004.75061,1186.5217,1268.06764,1009.1913,1201.228005
Ndufs4,575.9072716,660.2613115,376.1629932,424.5033572,513.9438637,475.2094692,349.106854,489.4970347,534.3074994,458.123461,395.5028032,479.5842407,545.9786743,649.6190715,376.4618041,526.627906,685.7877718,873.0226577,379.0976607,553.2587999
Ndufs5,217.0727408,154.0949892,230.1232429,235.0299075,173.932967,191.7511893,238.2484101,158.1605961,205.4286956,151.2589795,185.8066861,183.2011799,251.9901574,247.473932,226.0711349,202.9299262,305.8831173,310.3287895,209.336895,314.1384711
Ndufs6,330.4821728,257.1651476,196.194816,248.48977,299.6135624,299.2059621,164.3427808,263.2673213,230.5044988,217.32612,135.3734427,202.3845496,303.5335986,314.4981219,155.2419811,251.4351281,345.0709899,416.4469675,138.5164529,352.5852691
Ndufs7,591.8554729,608.215984,281.7534576,429.6802274,595.8606803,554.8742145,283.9532071,432.4390981,460.0445437,431.1750221,307.0234289,387.5040665,526.8885109,581.5637402,330.8594721,503.8601582,500.7339286,638.4925668,345.7703938,801.7563965
Ndufs8,759.3115873,755.1674969,764.1271783,831.4053556,738.3734984,792.9421162,820.7414617,615.625105,733.9494712,631.984357,938.7661615,619.6228389,835.1946504,856.8784895,1113.861214,891.9017732,1188.698804,1211.887428,933.1634725,803.63185
Ndufv1,1205.861226,1389.916393,933.7693125,964.968607,1264.660992,1131.054117,959.8007378,1119.13637,934.555897,917.985531,1007.780073,844.0682636,995.5520232,1201.279712,959.5894954,1044.346693,1071.135186,1161.949462,989.4032353,1321.257032
Ndufv2,1372.431329,1421.551788,598.9104911,1160.654301,1342.089216,1137.538456,682.6546281,1080.096729,1154.451402,1077.068251,557.4200582,1072.350362,1387.854882,1575.584034,750.012821,1314.589961,1860.3354,2234.723984,762.3612297,1337.198388
Ndufv3,523.6326115,511.2688054,293.5546496,369.6285329,586.883495,451.1247787,303.4020569,495.5031333,444.6132802,420.7433684,274.2860604,337.6273054,448.6188408,549.5983573,292.0489769,486.0419208,543.1874573,630.4668223,289.530631,436.0429525
Neu1,755.7675425,755.1674969,746.4253904,624.3305472,774.28224,718.8353763,658.3435659,752.764356,715.6248458,761.5107245,806.9318938,775.9673014,773.1516192,670.2418992,559.8413942,623.6383098,522.504969,416.4469675,616.5544372,652.6578385
Neu2,37.21246986,18.36893911,16.22663892,19.6721068,16.83222261,36.12703567,19.4488498,18.01829576,21.21798734,19.12469856,22.11984358,15.3466957,20.99917978,29.90310012,17.46472287,17.81823742,22.85959239,17.8349879,9.373293808,29.06953016
Neu3,14.17617899,18.36893911,26.55268187,17.60135871,14.58792626,16.67401646,19.4488498,19.01931219,16.39571749,19.12469856,8.847937432,23.02004355,21.95368795,23.71625182,17.46472287,36.62637692,20.68248836,27.64423125,22.91249598,14.06590169
Nit2,1968.716858,2243.051565,2252.552512,2469.36709,1664.145742,1808.204452,1876.814006,1560.584616,1748.555048,1630.815205,1635.098837,1809.950924,2080.827815,1576.615175,2408.191231,1526.429006,1907.143137,1420.556786,1681.9855,1410.341076
Nme1,592.7414841,542.9042005,429.2683569,466.9536929,506.0888264,533.5685268,464.8275103,541.5498891,551.6676709,538.9687776,464.5167152,514.114306,698.6999818,968.2417589,786.8827915,886.9522628,1347.627399,1878.024226,921.7072245,971.4849436
Nme2,905.5034332,872.524608,988.3498252,853.1482105,736.1292021,857.7855135,907.2888434,684.6952387,817.8569666,662.4100138,974.1579112,623.4595129,1038.504891,1033.203666,1089.604655,890.9118711,1330.210567,1589.097422,914.4168848,859.8954568
Nme3,123.155555,127.5620772,103.2604295,139.7754957,136.9020772,122.2761207,82.65761167,107.1087581,83.9074954,91.27697041,98.21210549,113.1818808,106.9049152,141.2663695,80.53177767,101.9599141,91.43836957,112.3604238,43.74203777,104.0876725
Nme4,9.746123057,20.40993235,10.32604295,9.318366377,16.83222261,12.96867947,8.751982412,12.01219717,5.78672382,8.693044801,9.732731175,13.42835874,12.40860623,12.3736966,4.851311908,12.86872703,18.50538432,20.51023609,8.331816718,22.50544271
Nme6,96.57521939,135.7260501,89.98408856,106.6435263,94.26044661,111.1601097,96.27180653,88.08944592,82.94304143,69.54435841,84.94019934,83.44765788,115.4954888,120.6435418,130.9854215,154.4247243,145.8659705,209.5611078,145.8067926,169.7285471
Nme7,309.2179043,223.4887592,259.6262227,209.1455565,187.398745,221.3938852,209.0751354,188.191089,162.028267,185.1618543,152.1845238,151.5486201,171.8114709,189.7300145,163.0040801,153.4348222,201.3821235,179.2416284,157.2630406,142.5344705
Nmnat1,158.5960025,182.6688945,234.5486899,250.5605181,203.1088195,178.7825098,191.5711706,160.1626289,177.4595305,179.9460274,162.8020487,184.1603484,206.1737651,201.0725697,202.7848378,184.1217867,212.2676436,219.3703512,217.6687118,258.8125911
Nmnat2,3.544044748,4.08198647,13.27634094,1.035374042,1.122148174,0.926334248,12.64175237,3.003049293,4.82226985,1.73860896,7.078349945,4.795842407,1.909016344,3.09342415,2.910787145,2.969706237,6.531312112,3.56699758,5.207385449,3.750907118
Nmnat3,90.37314108,85.72171587,120.9622174,122.1741369,127.9248918,84.29641656,108.9135589,103.1046924,119.5922923,113.8788869,130.949474,111.2635438,104.0413907,114.4566935,97.99650054,85.13157879,114.297962,99.87593224,118.7283882,100.3367654
Nmrk1,140.8757787,123.4800907,160.7912402,169.8013429,182.9101523,108.381107,141.0041611,105.1067252,175.5306226,141.6966303,126.5255053,164.9769788,170.8569628,149.5155006,161.0635553,149.4752139,190.4966033,250.58158,219.7516659,173.4794542
Nnmt,144.4198235,178.5869081,141.6143033,524.9346392,352.3545266,283.4582798,298.5398445,223.2266641,213.1443274,290.3476963,357.4566722,381.7490556,602.2946564,338.2143737,174.6472287,189.0712971,187.2309472,175.6746308,68.73748793,88.14631727
Nnt,618.4358086,535.7607242,623.988024,817.9454931,544.2418643,594.7065871,796.4303995,681.6921894,698.2646743,638.9387929,568.0375831,652.2345673,676.7462938,412.4565533,446.3206955,496.9308437,559.5157376,449.4416951,515.5311594,463.2370291
Nol9,322.5080721,264.3086239,393.8647811,327.1781972,305.2243033,343.670006,365.6383763,325.33034,324.0565339,285.1318695,327.373685,287.7505444,275.8528617,241.2870837,314.3650116,256.3846385,185.0538432,199.7518645,274.9499517,237.2448752
Nos3,31.89640273,41.84036132,33.92842684,31.06122126,32.54229704,37.97970416,41.81502708,23.02337791,35.68479689,33.90287472,43.35489342,39.32590773,24.81721247,22.68511043,37.84023288,23.7576499,19.59393634,18.7267373,43.74203777,31.8827105
Npc1,2810.427485,3106.391704,3285.156807,3478.856781,3200.366592,3216.232509,3494.95831,3808.867519,3821.166629,4068.344967,4048.816169,3329.273799,2620.124932,2295.320719,2596.422133,2324.290082,1876.66368,1613.174656,3139.011949,2539.364119
Npc1l1,0,0,4.425446979,0,2.244296348,1.852668496,5.834654941,0,0,0.86930448,2.65438123,0.959168481,0,0,0,0,0,0.891749395,1.04147709,0
Npr1,225.9328527,224.5092558,286.1789046,223.640793,247.9947464,255.6682524,292.7051895,244.2480091,273.9049275,269.4843888,339.7607974,244.5879627,174.6749954,213.4462663,212.4874616,179.1722763,154.5743867,135.545908,218.7101889,127.530842
Npr2,481.1040746,501.0638392,415.992016,555.9958605,387.14112,478.9148061,452.1857579,422.4289338,501.5160644,391.187016,437.9729029,431.6258166,340.7594173,327.9029599,354.1457693,332.6070985,237.3043401,161.4066405,249.9545016,269.1275857
Nqo1,137.331734,163.2794588,87.03379058,131.4925033,135.779929,112.086444,90.43715159,101.1026595,130.201286,140.8273258,90.2489618,110.3043754,144.1307339,151.5777833,139.717783,199.96022,264.5181405,556.4516225,213.5028034,294.4462088
Nsd1,953.3480373,967.4307934,1503.176824,1183.43253,1063.796469,1041.199695,1578.274162,1109.126205,1055.112643,1084.891991,1203.319491,1070.432025,856.1938301,846.5670757,1395.237305,975.0535478,717.3557803,697.3480269,1208.113424,692.98009
